ProlificID,SyntheticPersonID,AttnCheck,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Condition,Certainty
P000109,6502,,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health,75
P000109,3941,,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health,75
P000110,15406,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,15082,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,5387,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,19471,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,8239,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Health,75
P000110,17280,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,5805,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,7107,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,19931,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,11920,not destroy our entire country's economy and let lgbt people and other minority groups maintain their rights,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,8985,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,6813,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,12340,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,4770,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,1753,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,4945,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,6957,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,16276,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,11558,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,16382,Green,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,7679,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,15049,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Health,75
P000110,693,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,6073,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,10688,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Health,75
P000110,8122,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,4590,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000110,16916,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000111,15406,,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,75
P000111,15082,,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Moderately harmful,Health,75
P000111,5387,,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Moderately harmful,Health,75
P000111,19471,,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Moderately harmful,Health,75
P000111,8239,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,75
P000111,17280,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,75
P000111,5805,,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,75
P000111,7107,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,75
P000111,19931,,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Health,75
P000111,11920,Make America Great Again!,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Health,75
P000111,8985,,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health,75
P000111,6813,,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Health,75
P000111,12340,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,75
P000111,4770,,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Health,75
P000111,1753,,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Health,75
P000111,4945,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Moderately harmful,Moderately harmful,Health,75
P000111,6957,,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Health,75
P000111,16276,,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Health,75
P000111,11558,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,75
P000111,16382,Green,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Moderately harmful,Health,75
P000111,7679,,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Moderately harmful,Health,75
P000111,15049,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Health,75
P000111,693,,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Health,75
P000111,6073,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,75
P000111,10688,,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Health,75
P000111,8122,,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Health,75
P000111,4590,,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Health,75
P000111,16916,,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Health,75
P000112,15406,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,75
P000112,15082,,Moderately harmful,Very harmful,Moderately harmful,Slightly harmful,Not at all harmful,Slightly harmful,Moderately harmful,Very harmful,Health,75
P000112,5387,,Very harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Health,75
P000112,19471,,Very harmful,Very harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Health,75
P000112,8239,,Extremely harmful,Extremely harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,75
P000112,17280,,Extremely harmful,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Extremely harmful,Health,75
P000112,5805,,Extremely harmful,Extremely harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,75
P000112,7107,,Extremely harmful,Extremely harmful,Very harmful,Moderately harmful,Slightly harmful,Moderately harmful,Very harmful,Extremely harmful,Health,75
P000112,19931,,Extremely harmful,Extremely harmful,Extremely harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Extremely harmful,Health,75
P000112,11920,deport illegal aliens,Very harmful,Extremely harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,75
P000112,8985,,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Very harmful,Health,75
P000112,6813,,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Health,75
P000112,12340,,Very harmful,Extremely harmful,Extremely harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,75
P000112,4770,,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health,75
P000112,1753,,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Not at all harmful,Not at all harmful,Moderately harmful,Extremely harmful,Health,75
P000112,4945,,Very harmful,Extremely harmful,Very harmful,Moderately harmful,Slightly harmful,Not at all harmful,Very harmful,Extremely harmful,Health,75
P000112,6957,,Extremely harmful,Moderately harmful,Moderately harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Extremely harmful,Health,75
P000112,16276,,Very harmful,Extremely harmful,Moderately harmful,Moderately harmful,Slightly harmful,Not at all harmful,Very harmful,Very harmful,Health,75
P000112,11558,,Extremely harmful,Extremely harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health,75
P000112,16382,Green,Extremely harmful,Very harmful,Very harmful,Moderately harmful,Slightly harmful,Not at all harmful,Moderately harmful,Extremely harmful,Health,75
P000112,7679,,Extremely harmful,Very harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health,75
P000112,15049,,Extremely harmful,Very harmful,Extremely harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health,75
P000112,693,,Extremely harmful,Extremely harmful,Extremely harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Health,75
P000112,6073,,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Not at all harmful,Not at all harmful,Moderately harmful,Extremely harmful,Health,75
P000112,10688,,Extremely harmful,Extremely harmful,Very harmful,Moderately harmful,Slightly harmful,Not at all harmful,Very harmful,Extremely harmful,Health,75
P000112,8122,,Extremely harmful,Extremely harmful,Very harmful,Moderately harmful,Slightly harmful,Not at all harmful,Moderately harmful,Very harmful,Health,75
P000112,4590,,Extremely harmful,Extremely harmful,Extremely harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Very harmful,Health,75
P000112,16916,,Extremely harmful,Extremely harmful,Very harmful,Moderately harmful,Not at all harmful,Slightly harmful,Very harmful,Very harmful,Health,75
